web-scraper-order,web-scraper-start-url,event,event-href,organizer_link,organizer_link-href,full_description
"1685651486-50","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Beck and Phoenix Concert","https://www.eventbrite.com/e/beck-and-phoenix-concert-tickets-644133950987?aff=ebdssbdestsearch","Louis Free","https://www.eventbrite.com/o/louis-free-66482602213","Get ready to witness a mesmerizing fusion of indie rock sounds as Beck 🎸 and Phoenix 🐦 grace the stage in their highly anticipated concert. This is a once-in-a-lifetime opportunity to see two iconic acts come together for an extraordinary musical experience.

Beck, known for his eclectic style and genre-defying music, will take you on a journey through his extensive discography, from his breakthrough hits to his latest releases. His signature blend of alternative rock, folk, and electronic elements will captivate you from the first note.

Phoenix, the French indie rock band renowned for their infectious melodies and energetic performances, will bring their undeniable charisma and anthemic tunes to the stage. Get ready to dance and sing along to their indie-pop gems that have become anthems of a generation.

🌟 As the melodies intertwine and the energy builds, you'll be immersed in a sonic landscape that transcends boundaries and connects people through the power of music. This concert promises an electrifying atmosphere, where fans from all walks of life unite in their love for exceptional live music.

🎉 Don't miss your chance to be part of this extraordinary event. Secure your tickets now and get ready to witness the seamless blend of Beck and Phoenix's artistry, innovation, and pure musical brilliance. It's a concert experience that will leave you in awe and create memories to last a lifetime."
"1685651490-51","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","21 Acres Green Building Tour","https://www.eventbrite.com/e/21-acres-green-building-tour-registration-632117669967?aff=ebdssbdestsearch","21acres","https://www.eventbrite.com/o/21acres-16769600203","Curious about how renewable energy technologies and green buildings contribute to climate action? You will get a behind-the-scenes look at the tools and technologies utilized by our LEED Platinum-certified building, and an understanding of the real connections between clean energy, water, and food, and how they influence our environment, health, and economy.Bring your questions! This interactive hour will be held in the 21 Acres building, which is ADA Accessible with an elevator. Be sure to register in advance and join us in the lobby on the second floor 10-15 minutes before the tour begins to check in.Want to get your hands dirty and learn more? Register for a Saturday Farm Steward Volunteer event, and work alongside knowledgeable 21 Acres staff on a variety of seasonal restoration and farm projects that build soil health and maintain the farm during the growing season.The 21 Acres Center for Local Food & Sustainable living is a global leader in sustainable & regenerative practices, serving as a living laboratory and learning center for conscious consumers who want to learn new, more sustainable ways of living."
"1685651494-52","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Plant This Not That","https://www.eventbrite.com/e/plant-this-not-that-tickets-639885052417?aff=ebdssbdestsearch","Molbak's Garden + Home","https://www.eventbrite.com/o/molbaks-garden-home-58929075073","Marianne Binetti presents another informative seminar sponsored by the Saving Water Partnership. Discover what plants do best in our climate and what plants spread too fast, become too large, or present numerous challenges. This class is for both new and advanced gardeners with information on the latest improved plant material and how to arrange plants for a beautiful landscape you will enjoy for years with less work and worry."
"1685651498-53","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Dude Perfect - Volunteers - Seattle, WA","https://www.eventbrite.com/e/dude-perfect-volunteers-seattle-wa-tickets-637349448357?aff=ebdssbdestsearch","Loop Volunteers","https://www.eventbrite.com/o/loop-volunteers-8335645914","We would love to have you serve at this event! FAQsQ: How do I sign up family or friends to volunteer with me?A: Only one person can register at a time. Anyone may use this Eventbrite link to register to volunteer. Each volunteer needs to be registered individually using their own: name, email, phone number and zip code. This is highly important so that we will be able to communicate volunteer information with them effectively. Please note, volunteer spots are limited and first come first serve based on time of registration. Q: How important is it that I arrive at training time?A: Very important! Please allow time for parking and getting to the entrance a few minutes before your scheduled shift time. Q: How will I know where to go? Or who is my contact? A: Once you sign up, we will be updating you via email and text with all of the information you need. If you ever have any questions, you can always contact us at: info@loopevents.org       Q: Where can I contact the organizer with any questions?A: Please email: info@loopevents.org or give us a call at the office: (615) 492-1010FOLLOW USFACEBOOK | INSTAGRAM | TWITTER@loopvolunteers"
"1685651502-54","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Alicia Keys Tickets","https://www.eventbrite.com/e/alicia-keys-tickets-tickets-645176579517?aff=ebdssbdestsearch","Kathleen Percelle","https://www.eventbrite.com/o/kathleen-percelle-66533999493","🎹 Get Ready for an Unforgettable Night with Alicia Keys! 🌟

🌟 Secure your tickets now to witness the legendary Alicia Keys, an icon of soulful R&B and powerful piano-driven melodies. Prepare to be captivated by her mesmerizing vocals and unmatched stage presence! 🎶



🎵 Experience the magic as Alicia Keys brings her chart-topping hits and soul-stirring ballads to life, taking you on an emotional journey through her incredible discography. From ""Fallin'"" to ""Girl on Fire"" and beyond, every note she sings will resonate deep within your soul. 🎹

💫 Feel the energy and passion radiate through the venue as Alicia Keys delivers a breathtaking performance filled with soul, authenticity, and pure musical genius. Prepare to be moved by her unparalleled talent and profound connection with the audience. 🔥

🎉 Exclusive Highlights 🎉
🎤 Iconic Songs: Sing along to Alicia Keys' timeless classics, including ""No One,"" ""If I Ain't Got You,"" and ""Empire State of Mind."" 🎶🎵

🎹 Intimate Setting: Immerse yourself in the intimate atmosphere of Climate Pledge Arena, where every seat brings you closer to Alicia Keys' electrifying presence. 🏟️🌠

🤝 Uniting Music Lovers: Join a diverse community of music lovers as you come together to celebrate the talent and artistry of Alicia Keys. Connect with fellow fans and create unforgettable memories. 🎵💖

🎟️ Limited Tickets Available! 🎟️
Don't miss your chance to be part of this extraordinary musical event. Tickets are limited and in high demand. Reserve your spot now before they're gone! 🎫🏃‍♀️🏃‍♂️

📲 Book Your Tickets Today! 🎟️
Visit our Eventbrite page to secure your tickets and guarantee an unforgettable night with Alicia Keys. Don't miss this opportunity to witness a true musical legend in action! 🎹🎶

🌟 Let the magic of Alicia Keys' music sweep you off your feet and experience an evening that will leave you inspired and uplifted! 🎵✨




some hit songs by Alicia Keys:

""Fallin'""
""No One""
""If I Ain't Got You""
""Empire State of Mind"" (featuring Jay-Z)
""Girl on Fire""
""A Woman's Worth""
""You Don't Know My Name""
""Try Sleeping with a Broken Heart""
""Superwoman""
""Un-thinkable (I'm Ready)"""
"1685651506-55","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Volunteer at 21 Acres: Farm Stewardship","https://www.eventbrite.com/e/volunteer-at-21-acres-farm-stewardship-registration-571072070937?aff=ebdssbdestsearch","21acres","https://www.eventbrite.com/o/21acres-16769600203","Ready to get involved in your local food system? Work alongside knowledgeable 21 Acres staff on a variety of seasonal restoration and farm projects that build soil health and climate resilience. Your help supports local food systems by increasing farm productivity; building habitat for animals, birds, and insects; decreasing stormwater runoff; and storing carbon. Activities include seeding, transplanting, weeding, mulching, bed building, and more!  No prior farm experience required. All tools provided. Be prepared for your visit to the farm:If you are a new volunteer with 21 Acres, please take a few minutes to fill out our volunteer application before arriving. Please always wear closed-toe shoes for your safety. Raincoats and rubber boots are advised on rainy days. Remember to check the weather and dress accordingly. Wear loose-fitting comfortable layers that you don’t mind getting dirty. Long sleeves and long pants are recommended. Bring a reusable water bottle and snacks to stay fueled and hydrated! COVID-19 Safety Please review our COVID-19 Volunteer Policy prior to registering. By clicking “agree” during registration, you agree to comply with our COVID-19 policies and procedures. Accessibility We are committed to making our volunteer events as accessible as possible. Please reach out to our team with any questions, concerns, or needs prior to the event. If you are not attending this event due to accessibility concerns, please let us know. We welcome your feedback.  The 21 Acres farm is not ADA accessible. The roads are unpaved, and the ground can be uneven. Our LEED-certified education center is ADA accessible. There is an elevator in the building that goes to the second-floor restrooms. While our restrooms are not gender-neutral, we invite all guests to use the restroom that aligns with their identity.  CancellationSafety is our first priority. If existing or anticipated conditions pose a moderate to high risk to volunteers and staff, we will make the decision to cancel volunteer activities.   In the event of cancellation, registered volunteers will be informed of cancellations by the Volunteer Coordinator as soon as possible. Please make sure that the email and phone number you provide during registration are accurate.   Questions? For accessibility or other inquiries, please email Hillary Sanders, Volunteer Coordinator: hillarys@21acres.org."
"1685651511-56","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Minority Vets + Seattle Storm - Season Home Game Tickets","https://www.eventbrite.com/e/minority-vets-seattle-storm-season-home-game-tickets-tickets-634916972757?aff=ebdssbdestsearch","Minority Veterans of America","https://www.eventbrite.com/o/minority-veterans-of-america-18142378855","📣 Exciting News for MVA Members! 🏀🌩️Attention all Seattle Storm fans and MVA members! We have a special announcement just for you! 🎉We are thrilled to offer exclusive access to Seattle Storm tickets for all our MVA members! 🎟️🌟 Get ready to witness the electrifying action of the reigning WNBA champions right here in Seattle!To secure your seats, simply visit our Eventbrite page and request your tickets.Remember, this fantastic offer is only available to MVA members, so make sure your membership is active and seize this opportunity to experience the thrill of Seattle Storm basketball firsthand. 🏀✨Invite your friends and family to join you for unforgettable days of basketball excellence! Share this post with them and let's pack the arena with our MVA community. 🎉👭👬Go Storm! Let's show our support and witness history in the making. See you all there! ⚡️🌩️#SeattleStorm #MVAExclusive #BasketballFever #JoinTheStormIf you are unable to use the ticket link to get your tickets, go to - bit.ly/MVAStorm"
"1685651515-57","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","IslandWood EEC Class of 2023 Spring Colloquium!","https://www.eventbrite.com/e/islandwood-eec-class-of-2023-spring-colloquium-tickets-595092927967?aff=ebdssbdestsearch","Islandwood- Graduate Program","https://www.eventbrite.com/o/islandwood-graduate-program-6458119589","Join us in celebrating IslandWood's Education for Environment and Community's Class of 2023 graduate cohort! This is an opportunity to learn about the tremendous work our grads have done in their Spring quarter classes and to highlight their academic achievements in IslandWood's Education for Environment and Community's graduate certificate program, in partnership with the nationally-ranked University of Washington's College of Education's Masters in Education degree program! Come ready to learn, ask questions, and celebrate the growth and learning of our esteemed scholars, educators, and soon-to-be alumni! 10:00- 10:15am: Welcome & Land Acknowledgment - Great Hall 10:20-11:30am: Qualitative Research Methods Class Sharing - Great Hall and Blue Bill Cove Learning Studio11:30am-12:30pm:  Break 12:30-2:30pm: “Climate Change, Climate Justice & Emotionality“ and “Democracy & Education” - Great Hall 2:30-2:45pm: Break2:45-4:45pm: Advanced Instructional Strategies portfolio sharing - Great Hall and Welcome Center 4:45-5:00pm: Closing - Great Hall Brief descriptions of Spring 2023 academic courses: Collaborative Projects in Educational Leadership Courses -Democracy & Education taught by Michela DimondThe essential question of the course is “What is Democratic Education and what is our/my role in that?” explored through the goods held in tension within a democracy. In this course, participants explore the theory and practice of democracy as it relates to our practice as educators. Through this exploration course members link democratic & educational theory to our practice as educators. Grads think about and work to understand politics, justice, democracy, and other powered concepts in the context of education and use our own experiences in conjunction with contemporary and historical case studies as tools for reflection & deliberation to make sure that the vision of democratic education we create is grounded in felt experience.  The essential question of the course is “What is Democratic Education and what is our/my role in that?” explored through the goods held in tension within a democracy.Climate Change, Climate Justice & Emotionality taught by Renée Comesotti: What does it mean to be a child in the Anthropocene–or a teacher? This course is about teaching and learning in a time of climate crisis, with an explicit goal of realizing education for justice and action.  The course starts by looking inward to how knowledge, emotionality and connection (or the lack of these) shape grads personal response to anthropogenic climate change. Grads investigate some of the myriad ways that climate injustice intersects with and feeds historic and systemic injustices, and consider the implications for education and action. The course explores how Indigenous and other epistemologies may offer solutions to our current crises in education and climate and challenge the limitations and injustices of Western knowledge systems. Grads assemble toolkits of powerful, practical strategies and approaches for building students’ literacies in environmental science, climate and climate justice, and leverage combined insights and expertise to imagine and enact learning experiences to support students' empowerment as change agents within their communities. And above all the course challenges members to find ways to foster resilience, efficacy and justified hopefulness for our students and ourselves.Qualitative Research Methods taught by Dr. Déana Scipio: This workshop-style course introduces grads to different qualitative research methods in educational research, provides a context for workshopping final products e.g. exams, projects, etc., and builds grads' understanding of qualitative research methodologies by giving them opportunities to interact directly with researchers. Through a combination of readings, mini lectures, discussions, visitors, and class exercises, grads will be introduced to qualitative research concepts, theories, and practices. Grads will use the methodological text Qualitative Research: Bridging the Conceptual, Theoretical, and Methodological (Ravitch & Carl, 2021) as their central textbook. Grads will read additional empirical pieces by multiple critical scholars and educational researchers. Advanced Instructional Strategies taught by Ray Cramer: This workshop class provides opportunities for action research among graduate instructors seeking to apply and refine their practice across a wide variety of educational settings. Students are refining their behavior management; assessment of prior knowledge and new learning; and engagement of students in their learning activities.  They do this in many ways, including: submitting an article on a teaching technique for publication, practicing observing and providing feedback with a peer, and evaluating student learning through videos, observations and student work. Please register to learn from and with the IslandWood EEC 2023 Graduate Class from where ever you may be in the world!  For digital guests, once registered, a follow up email will be sent with a private Zoom link.To learn more about IslandWood and the critical role our graduate students play in providing exceptional learning experiences and inspiring lifelong environmental and community stewardship, click the video below! (Some of you may even recognize a few of the featured educators in practice!)"
"1685651520-58","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Canary Live Seattle","https://www.eventbrite.com/e/canary-live-seattle-tickets-616481582007?aff=ebdssbdestsearch","Canary Media","https://www.eventbrite.com/o/canary-media-51936265673","Canary Media — the nonprofit news outlet covering the clean energy transition — invites you to a live event at the KEXP Gathering Space on Wednesday, June 28, 6:00–10:00 p.m.On stage: David Roberts, Volts founder and Canary editor-at-large, will record a live episode of the Volts podcast in conversation with Ramez Naam, climatetech investor and award-winning author. In addition, Canary Media's Executive Editor will lead a discussion on implementation of the Inflation Reduction Act. Off stage: Drink, eat, and socialize with clean energy leaders, investors, inventors, and advocates. See the agenda and speakers below.S﻿peaker BiosAmy Harder is executive editor of Cipher News, a publication covering climate technologies, supported by Breakthrough Energy. Before launching Cipher, she was with Axios in Washington, D.C. She was the inaugural journalism fellow for the University of Chicago’s Energy Policy Institute for the 2018–2019 school year. Previously, she covered similar issues for The Wall Street Journal. She has appeared on PBS NewsHour, C-SPAN, MSNBC, CBS and NPR, among many other media outlets, and she speaks at events around the world. She won the Energy Writer of the Year award in 2022 from the American Energy Society. Amy is originally from Washington state and moved back in 2020, after a dozen years in the other Washington. She loves running and cross-country skiing the Pacific Northwest’s best trails.David Roberts, founder of the Volts newsletter and podcast, is a long-time writer and commentator on clean energy and politics. Previously, he covered climate change and clean energy for five years at Vox and 10 years at Grist. He lives in Seattle with his family, two dogs, and a cat.Ramez Naam is the founder and managing partner of Planetary.VC, which invests in startups addressing the world’s greatest challenges. He has spent the past decade investing in climate and energy technologies and speaking around the world on the future of energy and climate. He was one of the first to chart the exponential cost declines of clean energy technologies such as solar, batteries, and electric vehicles and to predict that clean energy and transport would become cheaper than fossil fuels. Naam is also the award-winning author of five books, including the Nexus trilogy of science fiction novels. He spent 13 years at Microsoft, leading teams working on email, internet search, and machine learning. He’s the author of more than 20 patents, several co-invented with Bill Gates.Lisa Hymas is the executive editor at Canary Media. She was a founding editor at Grist and directed the climate and energy program at Media Matters for America. She’s also worked at Greenwire, Island Press, and GRID-Arendal. Her work has been published in The New York Times, The Guardian, Mother Jones, and other outlets. She divides her time between Seattle and the rest of the world.Rahul Shendure is the CEO of CarbonBuilt, whose technology enables the production of ultra-low-carbon concrete, reducing emissions by 70–100%. A serial entrepreneur and investor focused on sustainability and health, he previously served as co-founder and CEO at Bellwether Bio, whose acquisition by Guardant Health led to the launch of the first blood-based colorectal cancer screening test. His earlier engineering and commercial roles span a wide range of climate-related industries including plastics (GE), hydrogen fuel cells (Ballard Power Systems), renewable fuels and chemicals (Amyris), and next-generation renewable electricity (Oscilla Power). Rahul earned a B.S. in chemical engineering from Massachusetts Institute of Technology and received his MBA from Harvard Business School."
"1685651525-59","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","iUrban Teen's Jurassic World Live Tour","https://www.eventbrite.com/e/iurban-teens-jurassic-world-live-tour-tickets-615155866757?aff=ebdssbdestsearch","iUrban Teen","https://www.eventbrite.com/o/iurban-teen-30080727382","J﻿urassic World Live Tour, an exhilarating and unpredictable live, family entertainment experience that brings the wonder and thrills of Jurassic World to generations of fans, will be roaring into the Puget Sound area for the first time ever this summer!"
"1685651531-60","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","ELEVATION ROOFTOP PARTY! YOUNG PROFESSIONAL NETWORK & CHILL SOCIAL MIXER","https://www.eventbrite.com/e/vienna-teng-tickets-604009347217?aff=ebdssbdestsearch","Auntmama's Stage 3","https://www.eventbrite.com/o/auntmamas-stage-3-61525251983","Vienna Tang is a world-renowned singer songwriter, keyboard artist and devoted advocate for climate change. Six of her album’s received critical acclaim, she’s appeared on national television and radio, opened for the likes of India Arie, Shawn Colvin or Joan Baez.  There’s a plus to this classically trained, acoustically folk soul artist:  She conducts climate action workshops. Following her concert, Vienna will be joined on Stage3  by Climate Creative story teller Larry Holm for a literary narrative and Vienna’s Climate Action workshop. Come for the music stay for the earth."
"1685651535-61","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Vienna Teng","https://www.eventbrite.com/e/fuel-2023-the-northwests-premier-climate-tech-celebration-seattle-only-tickets-631837050627?aff=ebdssbdestsearch","VertueLab","https://www.eventbrite.com/o/vertuelab-10751321095","About Fuel 2023Fuel 2023 returns this year in person for the first time in three years! Join us as we take a break from our traditional summit model to celebrate this unique moment in time of unprecedented public climate awareness and historic federal investments into climate solutions. No talking heads, pitch fest, or judges. Just good food, drinks, music, and unparalleled networking.Seattle Event DetailsThe Collective Seattle400 Dexter Ave N.Seattle, WA 98109More info TBA"
"1685651540-62","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Kettlebell 201: The Rite of Passage Workshop—Seattle, WA, USA","https://www.eventbrite.com/e/climate-design-social-tickets-630476300587?aff=ebdssbdestsearch","Climate Designers Seattle","https://www.eventbrite.com/o/climate-designers-seattle-59843189393","Hey there climate enthusiasts! Ready to connect with other like-minded designers and creatives in Seattle who are passionate about tackling climate change? Then don't miss out on this exciting event! Join us for an evening of mingling, munching, and learning as we hear from the fantastic Linsey Nancarrow, one of our chapter co-leads, as she shares her inspiring journey as a climate designer. You'll also have the chance to participate in a few fun and easy networking activities, designed to help you make valuable connections with other climate-conscious creatives. Doors open at 5, so come early to grab a drink and a snack before settling in for Linsey's talk at 5:30. Don't miss out on this opportunity to be part of Climate Designers Global Chapters Week - we can't wait to see you there!V﻿enue and refreshments will be provided by Indigo SlateLearn more about Climate Designers Seattle"
"1685651544-63","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Fuel 2023: The Northwest's Premier Climate Tech Celebration [SEATTLE ONLY]","https://www.eventbrite.com/e/elevation-rooftop-party-young-professional-network-chill-social-mixer-tickets-644436887077?aff=ebdssbdestsearch","The Homies Club Seattle","https://www.eventbrite.com/o/the-homies-club-seattle-61125734803","DESCRIPTION: Want to level up your network and make some serious connections? Then come join us on Saturday, June 10th for “ELEVATION” (formerly known as Sunset Sundays), an exclusive monthly rooftop networking mixer series for Seattle young professionals. This ain't your average networking event with stiffs in suits. We're all about providing an organic & chill environment where you can effortlessly build relationships with Seattle’s dopest creatives, innovators and go-getters around. Elevation is at the stunning Fog Room, located on the 16th floor of the Charter Hotel. They stock a full bar and serve cocktails, wine, beer, spirits, and non-alcoholic beverages. Not only will there be free appetizers, but the views from the rooftop are sick. This event is fully hosted meaning you’ll be meeted, greeted, introduced to other members and encouraged to mingle. We create an atmosphere that is truly unique, one that exudes growth energy, attracts an eclectic mix of positive people, and fosters meaningful conversations. You’ll leave with fresh ideas and renewed motivation to achieve your goals. Remember that when it comes to business and career development, it's not what you know, but who you know. Our event last month was attended by business owners, managers, animators, doctors, nurses, truck drivers, rappers, stock traders, engineers and more. Companies that were represented included Amazon, Boeing, Microsoft and more! So don't be shy, there’s no reason to not be a part of the conversation. Get ready to make professional connections and get noticed because this is the spot to be at one of the coolest lounges & bars in the Puget Sound! DATE: Saturday, 10th June 2023MEETING TIME: 6:00pm - 8:00pmMEETING PLACE: Fog Room in the Charter HotelPARKING: Street parking is available nearby. Garage-parking is also available at the Third and Stewart Garage, located at 1619 Third Avenue, directly East of Charter Hotel Seattle. Parking Garage Location: https://goo.gl/maps/fnXiHyFfjewyaedY9RECOMMENDED AGES: 21+, Photo ID RequiredDRESS CODE: Come as you are. Sexy, stylish, casual, comfortable, whatever the hell you want. It’s a meet and greet. Look good, but be you. ********************************************ABOUT THE VENUE: We are going to meetup at Fog Room Sky Lounge & Terrace, where we can enjoy some bites, cocktails, & dope views overlooking the city skyline. Conveniently located downtown, The Fog Room blends a sultry ambiance with a modern-chic atmosphere for a unique rooftop setting. The rooftop lounge at The Fog Room is very intimate with great lighting, extensive cozy indoor + outdoor seating with 270-degrees of views 13 floors above the city. WEATHER FORECAST:https://forecast.weather.gov/The event will take place light rain or shine - if it’s on our calendar then we’re proceeding as planned. ********************************************WHAT TO EXPECT: The event starts at 6:00pm. We have a reserved section for our mixer. Guests that show up on time normally end up meeting everyone and have the most fun. We will open the night with a toast! After 6:30pm, we may not be able to be reached since we will be busy hosting the event. There Will Be Games, Contests and Prizes!! Lets Go!!********************************************ADMISSION COST:$20 per person for early bird tickets, then prices rise to $30 for tickets purchased the day of the event. RSVP includes Rooftop Access, Free Appetizers, & Prizes. We spend a lot of time and effort investing in planning as well as in marketing these events to bring in a great group of people. This money helps us continue to keep costs down on our events, while also helping to support our mission of creating a safe space to bring people together. Tix are limited…so don’t wait til the last minute! NO TICKETS AT DOOR. This event is posted on MULTIPLE event sites, so the attendee list on this group might not indicate complete attendance."
"1685651548-64","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Climate Design Social","https://www.eventbrite.com/e/kettlebell-201-the-rite-of-passage-workshopseattle-wa-usa-tickets-642537195047?aff=ebdssbdestsearch","Andrea U-Shi Chang, StrongFirst Master Instructor","https://www.eventbrite.com/o/andrea-u-shi-chang-strongfirst-master-instructor-59164280063","Prerequisites To attend this workshop, you need to be competent in swings, get-ups, and goblet squats. Ignore at your peril.   Learn these skills from a Kettlebell 101 workshop, a StrongFirst accredited gym, or a StrongFirst certified SFG instructor.INSTRUCTORAndrea U-Shi Chang, StrongFirst Master Instructor, and																							Vic Verdier, StrongFirst Team Leader																					SCHEDULEEvent details: Saturday, June 17th, 2023 from 11:00am-3:00pm (registration begins at 10:30am)CONTACTThis workshop is organized and licensed by Andrea U-Shi Chang. Email all registration and other questions to andrea@kettlebility.com Registration Cancellation by Participant: Registration fees are non-refundable. No refunds will be granted. Registrants may transfer their registration to another person for no fee.Kettlebell 201: The Rite of PassageOnce you have reached the impressive yet realistic “Timeless Simple” standard, you have choices to make. Stay on a monastic diet of swings and get-ups, slowly chipping away at “Sinister.” Or try something “same but different”: the snatch plus the clean and military press, the classic Rite of Passage.The Snatch is “the Tsar of the kettlebell lifts.” Thanks to more muscles working and twice the distance travelled, it accomplishes even more than the esteemed swing. Achieve total body explosive power, ruthless conditioning, and a vice like grip. Burn fat like never before. All with a lighter kettlebell—save space in your home, car trunk, or deployment kit.Once we have taught you the skills with our usual attention to detail, we will send you off to succeed with a Strong Endurance™ snatch plan.The one-arm Clean-and-Press will rival any other pressing exercise when it comes to shoulder strength and muscular development. It is untouchable when it comes to shoulder health, thanks to its ergonomic perfection.The military press comes equipped with the “Rite of Passage” type programming—possibly the most reliable progression ever.Three versions of the ROP—“Jurassic,” “907 Hypertrophy,” and “Heavy”—will keep you gaining for a long time.Kettlebell 201 ROP sets high goals—and gives you the skills and the roadmap to reach them.Whether you are on the road to achieving your StrongFirst Instructor certification, or are working on owning the requisite skills to train intelligently as an avid enthusiast...Do you have what it takes?Sign up and power to you!"
